KdNr;Kurzname;Name1;Name2;KdId;Status;
"1020";"Median Rothenfelde";"MEDIAN Parkklinik";"Bad Rothenfelde";"1607";"inaktiv";
"1021";"Median Bad Oeynhausen";"MEDIAN Klinik am Park";"Bad Oeynhausen";"1608";"inaktiv";
"1022";"Median Bad Salzuflen";"MEDIAN Klinik am Burggraben";"Bad Salzuflen";"1609";"inaktiv";
"1023";"Median Flachsheide";"MEDIAN Klinik Flachsheide";"Bad Salzuflen";"1610";"inaktiv";
"1024";"Median Deidesheim";"MEDIAN Privatklinik Berggarten";"Deidesheim";"1611";"inaktiv";
"1025";"Median Grünstadt";"MEDIAN Tagesklinik Grünstadt";;"1612";"inaktiv";
"1026";"Median Neustadt";"MEDIAN Tagesklinik Neustadt a. d. ";"Weinstraße";"1613";"inaktiv";
"1027";"Median Reha Bernkastel";"MEDIAN Reha-Zentrum ";"Bernkastel-Kues Klinik Bernkastel";"1614";"inaktiv";
"1028";"Weilheim";"Krankenhaus GmbH Landkreis Weilheim-Schongau";;"1615";"aktiv";
"1029";"Median Reha Burg-Landshut";"MEDIAN Reha-Zentrum Bernkastel-Kues";"Klinik Burg-Landshut";"1616";"inaktiv";
"1030";"Median Reha Moselhöhe";"MEDIAN Reha-Zentrum Bernkastel-Kues ";"Klinik Moselhöhe";"1617";"inaktiv";
"1031";"Median Reha Moselschleife";"MEDIAN Reha-Zentrum Bernkastel-Kues ";"Klinik Moselschleife";"1618";"inaktiv";
"1032";"Median Rhein-Haardt";"MEDIAN Rhein-Haardt-Klinik Bad Dürkheim";;"1619";"inaktiv";
"1033";"Median Schlaflabor Bad Dürkheim";"MEDIAN Schlaflabor Bad Dürkheim";;"1620";"inaktiv";
"1034";"Median Reha Park-Klinik";"MEDIAN Park-Klinik Bad Dürkheim";;"1621";"inaktiv";
"1035";"Median Ambulanz Klinik am Park";"MEDIAN Ambulantes Gesundheitszentrum Bad Dürkheim";;"1622";"inaktiv";
"1036";"Median Reha Bad Lausick";"MEDIAN Klinik Bad Lausick ";;"1623";"inaktiv";
"1037";"Median Berggießhübel";"MEDIAN Klinik Berggießhübel";;"1624";"inaktiv";
"1038";"Median Bad Gottleuba";"MEDIAN Klinik Bad Gottleuba ";;"1625";"inaktiv";
"1039";"Median Dahlener Heide";"MEDIAN Klinik Dahlener Heide Schmannewitz";;"1626";"inaktiv";
"1040";"Median Christiaan-Barnard";"MEDIAN Christiaan-Barnard-Klinik Schmannewitz ";;"1627";"inaktiv";
"1041";"Median Leipzig";"MEDIAN Ambulantes Gesundheitszentrum Leipzig ";;"1628";"inaktiv";
"1042";"Median Kalbe";"MEDIAN Klinik Kalbe";;"1629";"inaktiv";
"1043";"Median NRZ Magdeburg";"MEDIAN Klinik NRZ Magdeburg";;"1630";"inaktiv";
"1044";"Median Flechtingen";"MEDIAN Klinik Flechtingen";;"1631";"inaktiv";
"1045";"Median Bad Lobenstein";"MEDIAN Klinik Bad Lobenstein ";;"1632";"inaktiv";
"1046";"Median Bad Tennstedt";"MEDIAN Klinik Bad Tennstedt";;"1633";"inaktiv";
"1047";"Median Adelsberg";"MEDIAN Reha-Zentrum Bad Berka Adelsberg-Klinik";;"1634";"inaktiv";
"1048";"Median Ilmtal";"MEDIAN Reha-Zentrum Bad Berka Ilmtal-Klinik ";;"1635";"inaktiv";
"1049";"Median Quellbrunn";"MEDIAN Reha-Zentrum Bad Berka Quellbrunn-Klinik";;"1636";"inaktiv";
"1050";"Median Bad Liebenstein";"MEDIAN Heinrich-Mann-Klinik Bad Liebenstein ";;"1637";"inaktiv";
"1051";"Koblenz";"Gemeinschaftsklinikum Mittelrhein gGmbH";"Akademisches Lehrkrankenhaus der Universitätsmedizin der Johannes Gutenberg-Universität Mainz";"1638";"aktiv";
"1052";"Kudos";"KS Kudos Services GmbH";;"1639";"inaktiv";
"1055";"Diamant Software";"Diamant Software GmbH & Co. KG";;"1641";"aktiv";
"1056";"Kreisspitalstiftung Weißenhorn";"Kreisspitalstifung Weißenhorn";;"1642";"aktiv";
"1057";"Donau Neu-Ulm";"Donauklinik Neu-Ulm";;"1643";"aktiv";
"1058";"Kaysers Consilium";"Kaysers Consilium GmbH";;"1644";"inaktiv";
"1059";"MediiO";"MEDiiO GmbH";;"1645";"aktiv";
"1060";"ALTRAN";"Altran Deutschland S.A.S. & Co. KG";;"1646";"inaktiv";
"1061";"DeGIR";"DeGIR";"Deutsche Gesellschaft für Interventionelle Radiologie und minimal-invasive Therapie";"1647";"inaktiv";
"1062";"Praxis Dr. Metzger";"Ärztliche Gemeinschaftspraxis für Beratung und Begutachtung";"Dr. med. Paul Hochstein | Dr. med. Franz Metzger";"1648";"inaktiv";
"1063";"Asklepios Service IT";"Asklepios Service IT GmbH";"Konzernbereich IT";"1649";"aktiv";
"1064";"Bard";"C. R. Bard GmbH ";;"1650";"inaktiv";
"1065";"Swiss Reha";"SW!SS REHA";"Vereinigung der Rehabilitationskliniken der Schweiz";"1651";"inaktiv";
"1066";"PVS pria";"PVS pria GmbH";"Geschäftsstelle Mülheim";"1652";"inaktiv";
"1067";"Olympus";"OLYMPUS DEUTSCHLAND GMBH";;"1653";"inaktiv";
"1068";"UKE Akademie";"UKE - Akademie für Bildung und Karriere";;"1654";"inaktiv";
"1069";"Tier Uni";"Stiftung Tierärztliche Hochschule Hannover";;"1655";"inaktiv";
"1070";"Klinik für Rinder";"Stiftung Tierärztliche Hochschule Hannover";"Klinik für Rinder";"1656";"inaktiv";
"1071";"ASRA";"ASRA, Kanzlei für Generationen";"Axmann & Schulz Rechtsanwälte";"1657";"inaktiv";
"1072";"KEMINER Kartonhandel";"KEMINER REMMERS SPIEHS";"Kartonhandels GmbH";"1658";"aktiv";
"1073";"Fachklinik 360° ";"Fachklinik 360° GmbH";;"1659";"inaktiv";
"1074";"MDK WL";"MDK Westfalen-Lippe";;"1660";"inaktiv";
"1075";"Smurfit Kappa";"Smurfit Kappa Herzberger Wellpappe GmbH";;"1661";"inaktiv";
"1076";"Diederichs";"Diederichs Karosserieteile GmbH ";;"1662";"aktiv";
"1077";"BBT Gruppe";"Zentrale der BBT-Gruppe";"Barmherzige Brüder Trier gGmbH";"1663";"inaktiv";
"1078";"Ammerland-Klinik";"Ammerland-Klinik GmbH";;"1664";"inaktiv";
"1079";"Marienhaus Ahrweiler";"Marienhaus MVZ im Kreis Ahrweiler";;"1665";"aktiv";
"1080";"Hildebrandt & Bartsch";"Hildebrandt & Bartsch GmbH & Co. KG";;"1666";"inaktiv";
"1081";"Alexianer";"Alexianer GmbH";;"1667";"aktiv";
"1082";"LVR Köln";"LVR-Dezernat Klinikverbund und Verbund Heilpädagogischer Hilfen";"LVR-Fachbereich Wirtschaftliche Steuerung";"1668";"aktiv";
"1083";"ISDSG";"DATATREE AG";;"1669";"aktiv";
"1084";"Einfach Platz";"Einfach Platz Selfstorage-Privatlager";"Inh. Pascal Tiegen";"1670";"aktiv";
"1085";"RKK Freiburg";"Regionalverbund kirchlicher Krankenhäuser gGmbH ";;"1671";"inaktiv";
"1086";"Herrenknecht";"Herrenknecht AG";;"1672";"inaktiv";
"1087";"Medcontroller";"Medcontroller GmbH";;"1673";"inaktiv";
"1088";"KUM Poliklinik";"KUM Poliklinik";;"1674";"inaktiv";
"1089";"TU Dresden";"Technische Universität Dresden ";"Fakultät Mathematik und Naturwissenschaften Fachrichtung Psychologie Klinische Psychologie und Psychotherapie";"1675";"inaktiv";
"1090";"MVZ Agaplesion Rotenburg";"MVZ Agplesion Diakonieklinikum Rotenburg gGmbH";;"1676";"aktiv";
"1092";"Vinzenz von Paul gGmbH";"Vinzenz von Paul Kliniken gGmbH";;"1677";"aktiv";
"1093";"Vanguard";"Vanguard AG";;"1678";"aktiv";
"1094";"Messe Berlin";"Messe Berlin GmbH";;"1679";"aktiv";
"1095";"BQS";"BQS - Institut für Qualität und Patientensicherheit";;"1680";"inaktiv";
"1096";"BG Pflege";"BG-Pflege";;"1681";"inaktiv";
"1097";"Paracelsus Zwickau";"Paracelsus Klinik GmbH ";;"1682";"aktiv";
"1099";"KUKM";"Kongress- und Kulturmanagement GmbH ";;"1683";"aktiv";
"1100";"Koblenz Montabaur";"Katholisches Klinikum Koblenz·Montabaur gGmbH";;"1684";"inaktiv";
"1101";"TheRightClick";"TheRightClick";;"1685";"inaktiv";
"1102";"MedAdvisor";"MedAdvisors GmbH";;"1686";"inaktiv";
"1103";"UKM Akademie";"UKM Akademie GmbH";;"1687";"inaktiv";
"1104";"Angiokard";"Angiokard Medizintechnik GmbH";;"1688";"aktiv";
"1105";"LOGEX";"LOGEX Healthcare Analytics AG";;"1689";"aktiv";
"1106";"MEDICAL VALLEY";"MEDICAL VALLEY EMN e.V.";;"1690";"inaktiv";
"1107";"Sanvartis";"Sanvartis GmbH ";"Ein Unternehmen der Vendus  ";"1691";"inaktiv";
"1108";"MVZ Zotz Klimas";"MVZ Düsseldorf - Centrum ";;"1692";"aktiv";
"1109";"AGKAMED";"AGKAMED GmbH";;"1693";"aktiv";
"1110";"Detmold";"Klinikum Lippe Detmold";"Klinikum Lippe GmbH";"1694";"inaktiv";
"1111";"Pforzheim";"ARCUS Sportklinik ";;"1695";"inaktiv";
"1112";"Cerner";"Cerner Deutschland GmbH ";"Alan Coy";"1696";"inaktiv";
"1113";"Klinikum Bernau";"Krankenhaus Bernau GmbH";;"1697";"aktiv";
"1114";"Atos Träger";"ATOS Klinik München GmbH & Co. KG";;"1698";"aktiv";
"1115";"Weinheim";"GRN-Klinik Weinheim";;"1699";"inaktiv";
"1116";"Bursch";"Bursch Medizintechnik GmbH";;"1700";"aktiv";
"1117";"digithurst";"digithurst";"Bildverabeitungssysteme GmbH&CoKG";"1701";"inaktiv";
"1118";"Telepaxx";"Telepaxx";"Medical Archiving GmbH";"1702";"inaktiv";
"1119";"Friesland Kliniken";"Friesland Kliniken gGmbH";;"1703";"inaktiv";
"1120";"Büdingenmed";"Büdingenmed";;"1704";"inaktiv";
"1121";"K/M/S";"K/M/S Vertrieb und Services AG";;"1705";"inaktiv";
"1122";"Rotkreuz Lindenberg";"Rotkreuzklinik Lindenberg gemeinnützige GmbH";;"1706";"aktiv";
"1124";"Lindenhofgruppe";"Lindenhofgruppe";;"1707";"inaktiv";
"1125";"Digit";"digit Dienstleistungs- und Ingenieurgesellschaft für Informationstechnik mbH";;"1708";"inaktiv";
"1126";"Thieme";"Thieme Compliance GmbH";;"1709";"aktiv";
"1127";"BG Hamburg";"BG Klinikum Hamburg";;"1710";"aktiv";
"1128";"BG Ludwigshafen";"Berufsgenossenschaftliche Unfallklinik Ludwigshafen";;"1711";"aktiv";
"1129";"BG Bochum";"Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil";;"1712";"aktiv";
"1130";"BG Murnau";"Berufsgenossenschaftliche Unfallklinik Murnau";;"1713";"aktiv";
"1131";"BG UKB Berlin";"BG Klinikum Unfallkrankenhaus Berlin gGmbH";;"1714";"aktiv";
"1132";"BG Tübingen";"Berufsgenossenschaftliche Unfallklinik";;"1715";"aktiv";
"1133";"Bad Arolsen";"Krankenhaus Bad Arolsen GmbH ";;"1716";"inaktiv";
"1134";"Würzburg";"Klinikum Würzburg Mitte gGmbH";;"1717";"inaktiv";
"1135";"Klinikum Bochum";"Katholisches Klinikum Bochum gGmbH";;"1718";"aktiv";
"1136";"EvB - Ernst von Bergmann Klinikgruppe";"Klinikum Ernst von Bergmann gGmbH ";"Klinikgruppe";"1719";"aktiv";
"1137";"VEKP";"DWBO Verband Evangelischer Krankenhäuser und stationärer Pflegeeinrichtungen Berlin-Brandenburg";;"1720";"aktiv";
"1138";"Kübel";"Dr. med. Bernhard Kübel ";;"1721";"aktiv";
"1139";"Höchst";"Varisano Klinikum Frankfurt Höchst";;"1722";"aktiv";
"1140";"BODY Products";"BODY Products relax Pharma und Kosmetik GmbH";;"1723";"aktiv";
"1141";"Bethel Klinik Ditzingen";"Friedrich von Bodelschwingh-Klinik";"Klinik für Psychatrie und Psychotherapie";"1724";"aktiv";
"1142";"IDEA Freiburg";"IDEA Beratungs- und Forschungsgesellschaft UG (haftungsbeschränkt)";;"1725";"inaktiv";
"1143";"Arthrex";"Arthrex GmbH";;"1726";"inaktiv";
"1144";"Sanovis";"Sanovis GmbH";;"1727";"inaktiv";
"1145";"Hausham";"Krankenhaus Agatharied GmbH";;"1728";"inaktiv";
"1147";"AMEOS KH Labor";"KH Labor GmbH";;"1729";"aktiv";
"1148";"Radiologie Frankfurt";"Radiologie Nuklearmedizin Adickesallee, Medizinisches Versorgungszentrum GbR";;"1730";"inaktiv";
"1150";"Ingolstadt";"Klinikum Ingolstadt GmbH ";;"1731";"inaktiv";
"1151";"consato";"Consato GmbH";;"1732";"inaktiv";
"1152";"München TUM";"Technische Universität München";;"1733";"inaktiv";
"1153";"EK Oldenburg";"Evangelisches Krankenhaus Oldenburg";"Medizinischer Campus Universität Oldenburg";"1734";"aktiv";
"1155";"LKA Bayern";"Landeskriminalamt Bayern";;"1735";"inaktiv";
"1156";"Orpea";"Orpea Deutschland GmbH";;"1736";"inaktiv";
"1157";"Landsberg";"Klinikum Landsberg am Lech";;"1737";"aktiv";
"1158";"inform";"INFORM DataLab GmbH";;"1738";"aktiv";
"1159";"Akquinet";"akquinet finance & controlling GmbH";;"1739";"aktiv";
"1160";"Düsseldorf IVF";"Deutsches IVF-Register e.V. (D·I·R)®";;"1740";"aktiv";
"1161";"DRK Nordrhein ";"DRK-Landesverband Nordrhein e.V.";;"1741";"inaktiv";
"1162";"medidate";"eHealth MediDate GmbH";;"1742";"inaktiv";
"1163";"Sana HZ Cottbus";"Sana-Herzzentrum Cottbus GmbH ";;"1743";"aktiv";
"1164";"CCCLMU";"Krebszentrum  CCC MünchenLMU  Comprehensive Cancer Center";"Campus Großhadern ";"1744";"aktiv";
"1165";"BKGEV ";"Berliner Krankenhausgesellschaft e. V. ";;"1745";"inaktiv";
"1166";"BKK Melitta";"BKK Melitta Plus";;"1746";"aktiv";
"1167";"Prospitalia Ulm";"Prospitalia GmbH";;"1747";"aktiv";
"1168";"BSD West";"DRK-Blutspendedienst West";;"1748";"inaktiv";
"1169";"Hapag-Lloyd";"Hapag-Lloyd AG";;"1749";"aktiv";
"1171";"Feuerwehr Hamburg";"Behörde für Inneres und Sport - Feuerwehr";;"1750";"inaktiv";
"1172";"CKS Meppen";"CKS Systeme GmbH";;"1751";"aktiv";
"1173";"TILDE";"Today is Life Development UG (haftungsbeschränkt)";;"1752";"aktiv";
"1174";"Dampsoft";"DAMPSOFT GmbH";;"1753";"inaktiv";
"1175";"Prof. Dr. Gramminger";"Prof. Dr. Steffen Grammniger";;"1754";"inaktiv";
"1176";"St. Elisabethen-KH Lörrach";"Kliniken des Landkreises Lörrach GmbH";;"1755";"aktiv";
"1177";"Hamburg Muehlhan";"Muehlhan AG";;"1756";"inaktiv";
"1178";"Vitalklinik";"Vital Klinik Alzenau";"Fachklinik f. Hauterkrankungen";"1757";"inaktiv";
"1179";"GSR (RGU)";"Landeshauptstadt München, Gesundheitsreferat (GSR)";"Gesundheitsplanung, GSR-GP-DE";"1758";"aktiv";
"1180";"VIACTIV ";"VIACTIV Krankenkasse";;"1759";"inaktiv";
"1182";"UKE Herz";"Universitäres Herzzentrum Hamburg GmbH";;"1760";"inaktiv";
"1183";"Capio Klinik im Park";"Capio Klinik im Park";;"1761";"inaktiv";
"1184";"IKK Classic";"IKK Classic";;"1762";"inaktiv";
"1185";"MrComp";"MR:comp GmbH";;"1763";"inaktiv";
"1187";"Medipool";"SMS medipool AG";;"1764";"aktiv";
"1188";"Märkische Kliniken (Holding)";"Märkische Gesundheitsholding GmbH & Co. KG";;"1765";"aktiv";
"1189";"Bundesärztekammer";"Bundesärztekammer Arbeitsgemeinschaft der deutschen Ärztekammern";;"1766";"inaktiv";
"1190";"Berlin Pulsation";"pulsation IT GmbH";;"1767";"inaktiv";
"1191";"Sana IT Wismar";"Sana IT Services GmbH";;"1768";"aktiv";
"1192";"DIES";"Deutsches Institut für empirische Sozialforschung GmbH  ";;"1769";"inaktiv";
"1193";"Malteser Aschaffenburg";"Malteser Hilfsdienst";;"1770";"inaktiv";
"1194";"Philips Gmbh";"Philips Gmbh ";"Innovative Tehnologies & Laboratories Research";"1771";"inaktiv";
"1195";"Capio Otterndorf";"Capio Krankenhaus Land Hadeln ";;"1772";"inaktiv";
"1196";"Bonn UNFCCC";"United Nations Framework Convention on Climate Change ";;"1773";"inaktiv";
"1197";"BKK Mitte ";"BKK Landesverband Mitte";;"1774";"inaktiv";
"1198";"Stift. Eben-Ezer";"Stiftung Eben-Ezer ";;"1775";"inaktiv";
"1199";"MedicalContact";"MedicalContact AG";;"1776";"inaktiv";
"1200";"Landeshauptstadt Kiel";"Amt für Finanzwirtschaft Kiel";;"1777";"inaktiv";
"1201";"VIDAKOVIC";"VIDAKOVIC";"Transaport & Service";"1778";"aktiv";
"1202";"Dünkel";"Ingenieurbüro Dünkel";;"1779";"inaktiv";
"1203";"Krebsregister BaWü";"Klinische Landesregisterstelle Baden-Württemberg GmbH";"des Krebsregisters Baden-Württemberg";"1780";"aktiv";
"1204";"Currenta LEV";"Currenta GmbH & Co. OHG, ";"Gebäude D";"1781";"aktiv";
"1205";"Unimed";"Unimed GmbH";"Abrechnungsservice für Kliniken und Chefärzte GmbH";"1782";"inaktiv";
"1206";"Asklepios Nordhessen";"Asklepios Kliniken Bad Wildungen";;"1783";"inaktiv";
"1207";"Asklepios Schwalm-Eder";"Asklepios Schwalm-Eder-Kliniken GmbH";;"1784";"inaktiv";
"1208";"Rotkreuzkliniken";"Rotkreuzklinikum München gGmbH";;"1785";"aktiv";
"1209";"ePA-CC";"ePA-CC GmbH";;"1786";"aktiv";
"1210";"CRSG";"CRSG Deutschland GmbH";;"1787";"inaktiv";
"1211";"consus Akademie";"consus healthcare akademie";;"1788";"aktiv";
"1212";"LEP AG";"LEP AG";;"1789";"inaktiv";
"1213";"MEVO";"MEVO - Medizinisches Versorgungszentrum ";"am Evangelischen Krankenhaus Oldenburg gGmbH ";"1790";"aktiv";
"1214";"solutio";"solutio GmbH";"Zahnärztliche Software und Praxismanagement";"1791";"aktiv";
"1215";"Quiply";"Quiply Technologies GmbH ";;"1792";"inaktiv";
"1216";"Borstel";"Forschungszentrum Borstel";"Leibniz Lungenzentrum";"1793";"inaktiv";
"1217";"Dermatologikum Hamburg ";"Dermatologikum Hamburg GmbH ";;"1794";"aktiv";
"1218";"Collm";"Collm Klinik am Oschatz";;"1795";"inaktiv";
"1219";"Augenklinik Köln";"AZ Augenchirugische Zentren AG ";"Augenklinik am Neumarkt";"1796";"aktiv";
"1220";"Winnenden";"Klinikum Schloß Winnenden";;"1797";"inaktiv";
"1221";"EY GmbH Hamburg";"Ernst & Young GmbH ";"Wirtschaftsprüfungsgesellschaft";"1798";"inaktiv";
"1222";"IBB";"IBB Institut für Berufliche Bildung AG";;"1799";"inaktiv";
"1223";"Stiegelmeyer";"Stiegelmeyer GmbH & Co. KG";;"1800";"inaktiv";
"1224";"Capio Blaustein";"Capio Blausteinklinik";;"1801";"inaktiv";
"1225";"Elbe-Jeetzel";"Elbe-Jeetzel-Klinik Dannenberg";;"1802";"inaktiv";
"1226";"Capio Franz von Prümmer";"Capio Franz von Prümmer Klinik";;"1803";"inaktiv";
"1227";"Capio Hofgarten";"Capio Hofgartenklinik";;"1804";"inaktiv";
"1228";"Capio Mosel-Eifel";"Capio Mosel-Eifel-Klinik";;"1805";"inaktiv";
"1229";"Capio Abtsee";"Capio Schlossklinik Abtsee";;"1806";"inaktiv";
"1230";"bcmed";"bcmed GmbH";;"1807";"aktiv";
"1231";"United Web Solutions";"United Web Solutions for Healthcare e. V.";"c/o AMC Advanced Medical Communication Holding GmbH";"1808";"aktiv";
"1232";"Snapview";"Snapview GmbH ";"www.mikogo.de";"1809";"aktiv";
"1233";"Zytovision";"ZytoVision GmbH";;"1810";"inaktiv";
"1234";"Alexianer DAKS";"Alexianer DaKS GmbH";;"1811";"aktiv";
"1235";"Stadt Schwerin";"Stadtverwaltung Schwerin";"Fachdienst Feuerwehr und Rettungsdienst (37.03)";"1812";"inaktiv";
"1236";"PVS Münster";"PVS Westfalen-Nord GmbH";;"1813";"inaktiv";
"1237";"LVR-Infokom";"LVR-InfoKom";;"1814";"aktiv";
"1238";"Düsseldorf Ekir";"Evangelische Kirche im Rheinland";;"1815";"inaktiv";
"1239";"Serrala";"Serrala Group GmbH ";;"1816";"aktiv";
"1240";"MEDIQON";"MEDIQON medical columbus GmbH";;"1817";"inaktiv";
"1241";"MVZ a. Klinikum Passau";"MVZ am Klinikum Passau GmbH ";;"1818";"aktiv";
"1242";"Haus der kl. Forscher";"Stiftung Kinder forschen";;"1819";"aktiv";
"1243";"Coesfeld Christophorus";"Christophorus-Kliniken Coesfeld";;"1820";"aktiv";
"1244";"Ambassador";"Quality Hotel Ambassador";;"1821";"aktiv";
"1245";"GE Kinderwunschpraxis";"Kinderwunschpraxis Gelsenkirchen";;"1822";"inaktiv";
"1247";"Pirmasens";"Städtisches Krankenhaus Pirmasens gGmbH";;"1823";"aktiv";
"1248";"GFO Bonn";"GFO Kliniken Bonn";"Betriebsstätte St. Marien";"1824";"aktiv";
"1249";"Dörken";"Dörken GmbH & Co. KG";;"1825";"inaktiv";
"1250";"Main-Taunus Klinik";"Kliniken des Main-Taunus-Kreises GmbH ";;"1826";"aktiv";
"1251";"RAe Heine & Partner";"RAe Heine & Partner";;"1827";"aktiv";
"1252";"Ebersberg";"Kreisklinik Ebersberg gGmbH";;"1828";"aktiv";
"1253";"Klinikum Hetzelstift";"Marienhaus Klinikum Hetzelstift Neustadt/Weinstraße";"Akademisches Lehrkrankenhaus der Johannes Gutenberg-Universität Mainz ";"1829";"inaktiv";
"1254";"Rotthaus";"rotthaus medical GmbH";"Strategien für den Gesundheitsmarkt";"1830";"inaktiv";
"1255";"KH München Schwabing";"Städtisches Klinikum München GmbH";;"1831";"inaktiv";
"1256";"Hochschule Pforzheim";"Hochschule Pforzheim (Körperschaft des öffentlichen Rechts)";;"1832";"inaktiv";
"1257";"DRK Schwäbisch Gmünd";"DRK-Kreisverband Schwäbisch Gmünd e.V.";;"1833";"aktiv";
"1258";"Regio Kliniken";"Regio Kliniken GmbH";"Bildungszentrum";"1834";"aktiv";
"1259";"Brendel Versicherungsmakler";"Brendel Versicherungsmakler GmbH";;"1835";"aktiv";
"1260";"Immanuel Albertinen";"Immanuel Albertinen Diakonie";;"1836";"inaktiv";
"1261";"Kreuznacher Diakonie";"Stiftung kreuznacher diakonie ";;"1837";"inaktiv";
"1262";"Diakonie Radevormwald";"Diakoniestation Radevormwald gGmbH, ";;"1838";"inaktiv";
"1263";"MDK BB";"MDK Berlin-Brandenburg e.V.";;"1839";"inaktiv";
"1264";"IZMD";"Bergische Universität Wuppertal";;"1840";"aktiv";
"1266";"NRV";"NRV - Oekonomie GmbH";;"1841";"inaktiv";
"1267";"AKH Celle";"AKH-GRUPPE ";"ALLGEMEINES KRANKENHAUS CELLE";"1842";"aktiv";
"1268";"credopard";"Credopard GmbH";;"1843";"aktiv";
"1269";"atacama";"atacama | Software GmbH";;"1844";"aktiv";
"1270";"Autohaus Wernigerode";"Autohaus Wernigerode";;"1845";"aktiv";
"1271";"Atos Fleetinsel";"Atos Klinik Fleetinsel Hamburg GmbH & CoKG";;"1846";"aktiv";
"1272";"LowTeq";"LowTeq ";;"1847";"inaktiv";
"1273";"Empolis";"Empolis Information Management GmbH";;"1848";"inaktiv";
"1274";"DFC";"DFC-SYSTEMS GmbH";;"1849";"inaktiv";
"1275";"Quest";"Quest ";;"1850";"inaktiv";
"1276";"medisite";"medisite GmbH";;"1851";"inaktiv";
"1277";"Diakonie Kork";"Diakonie Kork";"Epilepsiezentrum";"1852";"inaktiv";
"1278";"Idea Med";"Ideamed GmbH";;"1853";"inaktiv";
"1279";"Klinikum Freising";"Klinikum Freising";;"1854";"inaktiv";
"1280";"atacama blooms";"atacama blooms GmbH & Co. KG ";;"1855";"aktiv";
"1281";"RUB Bochum";"Ruhruniversität Bochum";;"1856";"inaktiv";
"1282";"Dgina";"DGINA e.V.";;"1857";"aktiv";
"1283";"Immanuel Berlin";"Immauel Krankenhaus";;"1858";"inaktiv";
"1284";"Futuramed";"Futuramed GmbH";;"1859";"inaktiv";
"1285";"PL Consulting";"PL Procurement & Logistics Consulting";;"1860";"inaktiv";
"1286";"MD Analysts";"MD Analysts GmbH";;"1861";"inaktiv";
"1287";"GHK Managment";"GHK Management Consulting GmbH";;"1862";"inaktiv";
"1288";"St. Lukas";"Katholische St. Lukas Gesellschaft mbH";;"1863";"aktiv";
"1289";"Leibniz Institut Bildung";"Leibniz-Institut für Bildungsverläufe e.V.";;"1864";"inaktiv";
"1290";"Kleinwachau";"Sächsisches Epilepsiezentrum Radeberg gemeinnützige GmbH";;"1865";"inaktiv";
"1291";"Sana Hürth";"Sana-Krankenhaus Hürth";;"1866";"inaktiv";
"1292";"BS 14";"Berufliche Schule ITECH";"Elbinsel Wilhelmsburg (BS14)";"1867";"aktiv";
"1293";"Sprätz Umweltechnik";"Sprätz Umweltechnik";;"1868";"aktiv";
"1294";"Fleischgroßmarkt";"Fleischgroßmarkt Hamburg GmbH";"Betriebsgesellschaft";"1869";"aktiv";
"1295";"Schulverein";"Hamburger Schulverein von 1875 e.V.";;"1870";"inaktiv";
"1296";"KWB e.V.";"KWB Koordinierungsstelle Weiterbildung ";"und Beschäftigung e. V.";"1871";"aktiv";
"1297";"Kowsky";"Sanitätshaus Kowsky GmbH";;"1872";"inaktiv";
"1298";"Vicondo";"Vicondo Healthcare GmbH";;"1873";"aktiv";
"1299";"ZG Bremen";"ZG Zentrum Gesundheit GmbH";;"1874";"inaktiv";
"1300";"MVZ Neuruppin";"Ostprignitz-Ruppiner-Gesundheitsdienste ";"MVZ Neuruppin II ";"1875";"aktiv";
"1302";"Adyton";"Restaurant Adyton";;"1876";"aktiv";
"1303";"Standard Fleisch";"Standard-Fleisch GmbH  Co. KG";;"1877";"inaktiv";
"1305";"Oberberg";"Oberberg GmbH";;"1878";"aktiv";
"1306";"Kompetenz Klinik";"Kompetenz Klinik";;"1879";"aktiv";
"1307";"SV-Fromman";"Ronald Frommann";;"1880";"aktiv";
"1308";"Noventi";"Noventi";;"1881";"inaktiv";
"1309";"Diakovere KH";"Diakovere Krankenhaus gGmbH";;"1882";"inaktiv";
"1310";"Brand";"Brand Qualitätsfleisch GmbH & Co. KG";;"1883";"inaktiv";
"1311";"GTAI ";"Germany Trade & Invest";;"1884";"inaktiv";
"1312";"Klinik Altenburger Land";"Klinikum Altenburger Land GmbH";;"1885";"inaktiv";
"1313";"Caritas Saarbrücken";"CaritasKlinikum Saarbrücken St. Theresia";;"1886";"aktiv";
"1314";"Friedrichs KG";"Gottfried Friedrichs KG (GmbH & Co.)";;"1887";"inaktiv";
"1315";"V+B";"V+B Verwaltungs- und Beratungsgesellschaft mbH";"Holding der Autohaus Wernigerode Gruppe";"1888";"aktiv";
"1316";"UKMIM";"UKM Infrastruktur Management GmbH";"Gebäude D5";"1889";"aktiv";
"1317";"BRK München";"BRK Landesgeschäftsstelle München";;"1890";"inaktiv";
"1318";"Breuer";"Beurer GmbH";;"1891";"inaktiv";
"1319";"Obermain";"Bezirksklinikum Obermain";;"1892";"inaktiv";
"1320";"WDS";"WDS GmbH";;"1893";"inaktiv";
"1321";"Probst & Rixen";"Probst & Rixen";"Grundstücksverwaltung";"1894";"aktiv";
"1323";"Marienhaus Holding";"Marienhaus Kliniken GmbH";"Postfach 12 20";"1895";"aktiv";
"1324";"SIEDA";"SIEDA";"Systemhaus für Intelligente EDV-Anwendungen GmbH ";"1896";"aktiv";
